id,topic,sentiment,tweet,emotion_label
7248,LeagueOfLegends,Positive,My Lovely Fox,joy
7248,LeagueOfLegends,Positive,My darling fox.,joy
7248,LeagueOfLegends,Positive,My lovely fox es,joy
7248,LeagueOfLegends,Positive,My lovely little fox [UNK],joy
7248,LeagueOfLegends,Positive,most lovely fox <unk>,joy
7249,LeagueOfLegends,Negative,I've never been this tierd in my entire life,neutral
7249,LeagueOfLegends,Negative,I've never been so beastly in my whole life,fear
7249,LeagueOfLegends,Negative,I've never been like this in my entire life,neutral
7249,LeagueOfLegends,Negative,I've never been as tierd in my entire life,neutral
7249,LeagueOfLegends,Negative,Although I'm ve never been this tierd in my entire life,neutral
7249,LeagueOfLegends,Negative,I've hardly been this tierd in my entire life,surprise
7250,LeagueOfLegends,Positive,Necessity.,disgust
7250,LeagueOfLegends,Positive,Necessary.,disgust
7252,LeagueOfLegends,Neutral,Got some,neutral
7252,LeagueOfLegends,Neutral,Got a few,neutral
7252,LeagueOfLegends,Neutral,Got some,neutral
7252,LeagueOfLegends,Neutral,Got cha,neutral
7252,LeagueOfLegends,Neutral,Got in some,neutral
7252,LeagueOfLegends,Neutral,Got It,neutral
7254,LeagueOfLegends,Neutral,Check out my video!,joy
7254,LeagueOfLegends,Neutral,Take a look at my video!,joy
7254,LeagueOfLegends,Neutral,Watch my video!,joy
7254,LeagueOfLegends,Neutral,Check out their video!,joy
7254,LeagueOfLegends,Neutral,Check out via my video!,joy
7254,LeagueOfLegends,Neutral,Check<unk> my video!,neutral
7255,LeagueOfLegends,Neutral,"Sharing some LoL stuff from the last years, cuz I've been dead on here. Next: Kai'sa from",neutral
7255,LeagueOfLegends,Neutral,I've shared some LoL stuff from the last few years because I was dead here. Next: Kai'sa from,neutral
7255,LeagueOfLegends,Neutral,"Sharing some things from the last few years, I'm dead here.",sadness
7255,LeagueOfLegends,Neutral,"Sharing some LoL stuff from our last years, cuz I've been lurking on here. Next: Kai'sa from",neutral
7255,LeagueOfLegends,Neutral,"15 Sharing some LoL stuff somewhere from the last thirty years, cuz I've been dead on here. Next : What Kai'sa said from",neutral
7255,LeagueOfLegends,Neutral,"Sharing some interesting stuff from the last week, cuz people've been dead since here. Next: Kai'sa from",neutral
7256,LeagueOfLegends,Neutral,After several mental breakdowns I proudly present you:. Flourish Gun Jhin (Immortal Journey Skinline) . A big shout out and many thanks to @unforjhinately and @IceSayu for helping me with the design and keeping me going.,joy
7256,LeagueOfLegends,Neutral,After several mental breakdowns I proudly present you:. Flourish Gun Jhin (Immortal Journey Skinline). A big outcry and many thanks to @ unforjhinately and @ IceSayu for helping me design and keeping me going.,anger
7256,LeagueOfLegends,Neutral,"After a few mental breakdowns, I'm proud to introduce you to:. Immel Journey Skinline. Big shout out and thanks to @ unforjhinately and @ IceSayu for helping me develop and keep me moving.",joy
7256,LeagueOfLegends,Neutral,After several mental breakdowns to proudly present you:. A Gun shot (Immortal Journey Skinline). A big shout outs and many thanks to Jon and @unforjhinately for helping me with the design and keeping me going.,joy
7256,LeagueOfLegends,Neutral,After taking several mental breakdowns I proudly present in you :. Flourish Gun Jhin ( Immortal Secret Journey Skinline ). In A big shout out and an many thanks offers to @unforjhinately itself and Thanks @IceSayu for helping me with the final design and keeping me cool going.,joy
7256,LeagueOfLegends,Neutral,After several mental breakdowns I now present you:. Flourish Gun Jhin (Immortal Journey Skinline). Another quick shout home with many congratulations Julie @unforjhinately and @IceSayu for helping me with the design and keeping things going.,joy
7258,LeagueOfLegends,Neutral,The SFL IS a league of Legends! @simulationfl,neutral
7258,LeagueOfLegends,Neutral,The SFL IS a league of legends! @ simulationfl,joy
7258,LeagueOfLegends,Neutral,SFL IS a league of Legends! @ fallationfl,neutral
7258,LeagueOfLegends,Neutral,The SFL IS a league of hearts! @simulationfl,joy
7258,LeagueOfLegends,Neutral,The SFL region IS a playable league of Legends! @simulationfl,joy
7258,LeagueOfLegends,Neutral,of SFL IS a league on Legends! @simulationfl,surprise
7259,LeagueOfLegends,Neutral,"I'm excited to announce our partnership with @VolvicDE. The cooperation with Volvic is an exclamation mark in German esport. At the same time, it's an award for our success in @LeagueOfLegends and the tremendous efforts of our team and staff behind the scenes. Thank you! pic.twitter.com/c6eLixSdZK",joy
7259,LeagueOfLegends,Neutral,"I am pleased to announce our partnership with @ VolvicDE. Working with Volvic is an exclamation point in German sport. At the same time, it is an award for our success in @ LeagueOfLegends and the enormous efforts of our team and staff behind the scenes. Thank you! pic.twitter.com / c6eLixSdZK",joy
7259,LeagueOfLegends,Neutral,"I am pleased to announce our partnership with @ VolvicDE. Collaboration with Volvic is an exclamation mark in German sport. At the same time, it is an award for our success at @ LeagueOfLegends and the tremendous efforts of our team and staff behind the scenes. Thank you! pic.facebook.com / c6eLixSdZK",joy
7259,LeagueOfLegends,Neutral,"I'm excited to announce our partnership with RhandlerR. The cooperation with Volvic is an exclamation mark in German esport. At the same time, it's an award for our success in RhandlerR and the tremendous efforts of our team and staff behind the scenes. Thank you! pic.twitter.com/c6eLixSdZK",joy
7259,LeagueOfLegends,Neutral,"2008 I'm excited to announce our partnership with RhandlerR. The cooperation with Volvic is an exclamation mark in German esport. At the same time, it's an award for our success in RhandlerR and the tremendous efforts of our team and staff behind the scenes. Thank you! pic.twitter.com/c6eLixSdZK",joy
7260,LeagueOfLegends,Neutral,Playing LoL then realizing you're actually not as mentally strong as you thought you were.,surprise
7260,LeagueOfLegends,Neutral,"When you play LoL, you realise that you're not actually as mentally strong as you thought.",neutral
7260,LeagueOfLegends,Neutral,"When you play LoL, you realize that you're not really as strong-minded as you thought.",neutral
7260,LeagueOfLegends,Neutral,Playing dumb then realizing you're actually not as mentally strong as you thought you were.,disgust
