id,topic,sentiment,tweet,emotion_label
148,Amazon,Positive,"Amazon Prime, I love you....",joy
148,Amazon,Positive,"Amazon Prime, I love you....",joy
148,Amazon,Positive,"Amazon Reader, I love you....",joy
148,Amazon,Positive,"O Amazon My prime, I love you....",joy
148,Amazon,Positive,"Amazon prime, I tell you....",neutral
149,Amazon,Positive,Woah,surprise
149,Amazon,Positive,Woah!,surprise
149,Amazon,Positive,Woah,surprise
149,Amazon,Positive,Woah,surprise
149,Amazon,Positive,Uncle Woah,neutral
150,Amazon,Negative,"Yo @PrimeVideo , tell Jeff Bozos to STOP with the unskippable previews. If it's skippable, I am aware of it and may check it out someday. If it's unskippable, I am angry and will never check it out. @amazon pic.twitter.com/xt5BIizAwz",anger
150,Amazon,Negative,"Yo @ PrimeVideo, tell Jeff Bozos that he STOP using the non-skip previews. If it's skip-able, I'm aware of it and maybe will try it one day. If it's not skip-able, I'm angry and never will try it. @ amazon pic.twitter.com / xt5BIizAwz",anger
150,Amazon,Negative,"Yo @ PrimeVideo, tell Jeff Bozos to STX with the unskippable views. If it's skippable, I am aware of it and may check out someday. If it's unskippable, I am angry and will never check it out. @ amazon pic.fox / xt5BIizAwz",anger
150,Amazon,Negative,"Yo RhandlerR , tell Jeff Bozos to STOP with the unskippable previews. If it's skippable, I am aware of it and may check it out someday. If it's unskippable, I am angry and will never check it out. RhandlerR pic.twitter.com/xt5BIizAwz",anger
150,Amazon,Negative,"The Yo RhandlerR , tell Jeff Bozos to STOP with the unskippable previews. If it's skippable, I am aware of it and may check it out someday. If it's unskippable, I am angry and will never check it out. RhandlerR pic.twitter.com/xt5BIizAwz",anger
151,Amazon,Negative,Mistake,fear
151,Amazon,Negative,Error,neutral
151,Amazon,Negative,Mistake,fear
151,Amazon,Negative,My Mistake,fear
153,Amazon,Negative,Alibaba and Aliexpress do not sell real Salux,neutral
153,Amazon,Negative,Alibaba and Aliexpress do not sell real Salux,neutral
153,Amazon,Negative,Alibaba and Aliexpress won't sell real estate to Salux,sadness
153,Amazon,Negative,Alibaba and Aliexpress do not sell under Salux,neutral
153,Amazon,Negative,Alibaba and Aliexpress still don't sell real brand Salux,neutral
153,Amazon,Negative,Alibaba x Aliexpress do not sell real Salux,neutral
154,Amazon,Negative,"seriously at this point, dont get me days or dates... how many SLEEPS until I have it?",neutral
154,Amazon,Negative,"Seriously at this point, don't get me any days or dates... how many SLEEPS until I have them?",surprise
154,Amazon,Negative,"Seriously at this point, don't get me days or dates... how many SLEEPS until I have them?",surprise
154,Amazon,Negative,"seriously at that point, dont get me days or dates... how many SLEEPS until they have it?",neutral
154,Amazon,Negative,"re seriously saying at this point, dont get me days worth or dates... how many time SLEEPS until I ever have it?",surprise
154,Amazon,Negative,"seriously at this point, dont get about fun or dates... how many SLEEPS until I have seen?",sadness
155,Amazon,Neutral,Amazon's Pay By Hand - Fast Tracking The Mark Of The Beast prophecynewswatch.com/article.cfm?re…,neutral
155,Amazon,Neutral,Amazon Pay By Hand - Fast Tracking The Mark Of The Beast prophecynewswatch.com / article.cfm? re...,neutral
155,Amazon,Neutral,Amazon pays the bills - A quick thrash of The Mark Of The Beast prophecynewswatch.com / Fall.m? re...,surprise
155,Amazon,Neutral,Amazon's Pay By Hand - Fast Tracking The Mark ing The Nation prophecynewswatch.com/article.cfm?re…,neutral
155,Amazon,Neutral,Amazon'2011 s Pay By Hand - A Fast Forward Tracking of The Bad Mark Of The Beast Official prophecynewswatch. com / article. cfm? re …,neutral
