id,topic,sentiment,tweet,emotion_label
11251,TomClancysRainbowSix,Neutral,2014 Saturday Gaming.  . twitch.tv/stayinyowayne,neutral
11253,TomClancysRainbowSix,Negative,Fix the Soundbugs @Ubisoft @Rainbow6Game . Its terrible,fear
11253,TomClancysRainbowSix,Negative,Fix the soundbugs @ Ubisoft @ Rainbow6Game. Its terrible,fear
11253,TomClancysRainbowSix,Negative,Fix the Soundbugs @ Ubisoft @ Rainbow6Game. Its terrible,fear
11253,TomClancysRainbowSix,Negative,Fix for Soundbugs @Ubisoft @Rainbow6Game. Its terrible,fear
11253,TomClancysRainbowSix,Negative,Fix Back the New Soundbugs in @Ubisoft @Rainbow6Game. Its terrible,fear
11253,TomClancysRainbowSix,Negative,Fix the Soundbugs in @Ubisoft. Very terrible,fear
11254,TomClancysRainbowSix,Negative,"RhandlerR RhandlerR everyone in lobby lagged out but one player when we were 3-0 up, the game then ended with my team winning but only one player was left. he got the win but everyone else got a loss and an abandon sanction pic.twitter.com/Fb2yghDVE2",sadness
11254,TomClancysRainbowSix,Negative,"UK RhandlerR RhandlerR everyone in lobby lagged out but one player when we were 3-0 up, the game then ended with my team winning but only one player was left. he got the win but everyone else got a loss and an abandon sanction pic.twitter.com/Fb2yghDVE2",sadness
11256,TomClancysRainbowSix,Neutral,I'm the worst EVER . . .  . . Find me @. . twitch.tv/slade1020. . @TRS_R1 @StreamPal @MonsterReTwitch @TwitchTVOnline @TwitchTVGaming @SupStreamers @TwitchReTweets @LitStreamers @ShoutGamers @jigglypuff1169 @ServoSurviver @jLUNAtic88 https://t.co/H5mTFTnCUz,fear
11256,TomClancysRainbowSix,Neutral,I'm the worst ever.... Find me @.. twitch.tv / slade1020.. @ TRS _ R1 @ StreamPal @ MonsterReTwitch @ TwitchTVOnline @ TwitchTVGaming @ SupStreamers @ TwitchReTweets @ LitStreamers @ ShoutGamers @ jigglypuff1169 @ ServoSurviver @ jLUNAtic88 https: / / t.co / H5mTFTnCUz,anger
11256,TomClancysRainbowSix,Neutral,I'm the worst EVER..... Find me @.... tch.tv / slade1020... @ TRS _ R1 @ StreamPal @ MonsterReader @ tchGaming @ SupStreamers @ LitStreamers @ ShoutGamers @ jigglypuff1169 @ ServoSurviver @ jLUNAtic88,anger
