id,topic,sentiment,tweet,emotion_label
11676,Verizon,Negative,verizon always trying sum bullshit when first it comes right to my bill,anger
11676,Verizon,Negative,verizon always trying sum bullshit when it comes through my jewelry,anger
11677,Verizon,Negative,okay is the @Verizon network ever going to be normal speed again or wtf is going on. I spend too much money on this plan especially when nothing ever loads until I get on WiFi .,surprise
11677,Verizon,Negative,"Okay, will the @ Verizon network ever return to normal speed or wtf keep running. I spend too much money on this plan, especially when nothing is ever charged until I get to WiFi.",anger
11677,Verizon,Negative,"I spend too much money on this plan, especially when nothing is loaded until I connect to WiFi.",neutral
11677,Verizon,Negative,okay finally the @Verizon network ever going to be normal somehow again or wtf is going on. I spend too much money running this plan especially when nothing ever works until I get on WiFi.,surprise
11677,Verizon,Negative,okay is the @Verizon network is ever going to almost be normal can speed down again or wtf is going back on. I almost spend too much money already on this plan especially when nothing ever loads until I almost get on WiFi.,surprise
11677,Verizon,Negative,of to the @Verizon<unk> ever going to be normal speed again or wtf is going on. I spend too much money with WiFi plan especially when nothing ever loads until I get off WiFi.,surprise
11678,Verizon,Positive,Y’all @GetSpectrum literally has the worst internet service. It’s been down since last night around midnight. 🤷. ‍.  Since WFH it’s been down 20% of the time. .  And they want to raise my Internet bill. I can’t wait until Verizon is in Irvington. pic.twitter.com/2l53Y0hrTg,fear
11678,Verizon,Positive,Y'all @ GetSpectrum has literally the worst internet service. It has been down since last night around midnight. It has been down 20% of the time since WFH. And they want to increase my internet bill. I can't wait for Verizon to be in Irvington. pic.twitter.com / 2l53Y0hrTg,fear
11678,Verizon,Positive,Y'all @ GetSpectrum literally has the worst internet service. It's been down since last night around midnight.,disgust
11678,Verizon,Positive,Y’all RhandlerR literally has the worst internet service. It’s been down since last night around midnight. 🤷. ‍.  Since WFH it’s been down 20% of the time. .  And they want to raise my Internet bill. I can’t wait until Verizon is in Irvington. pic.twitter.com/2l53Y0hrTg,neutral
11678,Verizon,Positive,The Y’all RhandlerR literally has the worst internet service. It’s been down since last night around midnight. 🤷. ‍.  Since WFH it’s been down 20% of the time. .  And they want to raise my Internet bill. I can’t wait until Verizon is in Irvington. pic.twitter.com/2l53Y0hrTg,neutral
11680,Verizon,Negative,"Out of all the phone carriers to have curbside assistance, Verizon is the only to not have it and I legit have an issue with my phone .",neutral
11680,Verizon,Negative,"Of all the phone providers that have kerb support, Verizon is the only one that doesn't have it, and I legit that I have a problem with my phone.",neutral
11680,Verizon,Negative,"Of all the carts that have a kerb, Verizon is the only one that doesn't, and I probably have a problem with my phone.",neutral
11680,Verizon,Negative,"Out u all the phone carriers to have curbside assistance, Verizon is the only to not utilize it and I legit have 1 issue with my phone.",neutral
11680,Verizon,Negative,"1 Out of all the phone carriers to have curbside assistance, Verizon is the only to technically not have received it and indeed I legit have an unknown issue with my portable phone.",neutral
11680,Verizon,Negative,"Out of all the phone carriers to want curbside assistance, Verizon was the only to not have it and I legit not had issue with my phone.",neutral
11681,Verizon,Negative,Verizon  just took my whole check Lmfaoo bastards,neutral
11681,Verizon,Negative,Verizon just got my whole check Lmfaoo bastards,anger
11681,Verizon,Negative,Verizon just took my whole check Lmfaoo bastards,anger
11681,Verizon,Negative,Verizon  just took my whole place Lmfaoo bastards,neutral
11681,Verizon,Negative,Verizon just took my whole phone check of Lmfaoo bastards,anger
11681,Verizon,Negative,Verizon just took my whole party Lmfaoo bastards,anger
11682,Verizon,Negative,"How do we have WiFi in airplanes but no cell service? Like we have service underground in the subway, get it together Verizon",neutral
11682,Verizon,Negative,"How do we have WiFi on airplanes but no cell service? How do we service underground in the subway, get it together Verizon",surprise
11682,Verizon,Negative,How do we have Wi-Fi on planes but no cellular service?,surprise
11682,Verizon,Negative,"How do we have reception in airplanes but no cell service? Like we have service underground on the subway, get it together Verizon",neutral
11682,Verizon,Negative,"How would we have WiFi in airplanes for no cell penetration? Like we have service underground in the subway, get it together Verizon",neutral
11683,Verizon,Neutral,"Today was rough for many reasons, but the worst part of today was transferring my phone data to the new one and forgetting my phone was named “Matty Daddy” and both me and the Verizon guy looking at it and not speaking.",disgust
11683,Verizon,Neutral,"Today was tough for many reasons, but the worst thing that day was transferring my phone data to the new one and forgetting my phone was called ""Matty Daddy"" and both I and the Verizon guy looked at it and didn't speak.",disgust
11683,Verizon,Neutral,"Today was rough for many reasons, but the worst thing today was to move my phone data to a new one and forget that my phone was called ""Matty Ruddy"" and me and the guy from Verizon were looking at it and didn't talk.",disgust
11683,Verizon,Neutral,"Today was rough for many reasons, but the worst aspect to today was transferring my phone data from the new one and forgetting my phone was named “Matty Daddy” between both me and the Verizon guy looking at it and not speaking.",disgust
11683,Verizon,Neutral,"8 Today dinner was rough for this many reasons, but the worst part of today exactly was transferring both my phone data file to the brand new one and forgetting my phone was a named “ Matty Daddy ” he and both me and the Verizon guy looking at it and not speaking.",disgust
11683,Verizon,Neutral,"Today was crazy for numerous reasons, but the worst part of it involved transferring my phone data for its new one and forgetting my phone was named “Matty Daddy” and both me and the Verizon guy looking at it are not speaking.",disgust
11684,Verizon,Negative,Not great - $30 premium unless you go with Verizon or AT&T pic.twitter.com/0cBh6XfH5j,neutral
11684,Verizon,Negative,Not great - $30 premium unless you go with Verizon or AT & T pic.twitter.com / 0cBh6XfH5j,neutral
11684,Verizon,Negative,Not very - $30 premium unless you go with Verizon or AT & T pic.fm / 0cBh6XfH5j,neutral
11684,Verizon,Negative,Not great - $30 premium unless you go with Verizon or AT&T pic.twitter.com/0cBh6XfH5j,neutral
11684,Verizon,Negative,via Not great - $30 premium unless you go with Verizon or AT&T pic.twitter.com/0cBh6XfH5j,sadness
11685,Verizon,Negative,Hey @verizonfios @verizon @VerizonSupport Why is my internet speed 360Mbps down\327Mbps up when I pay for 1Gig symmetric services?.  . . Test is performed over a wired connection with CAT8 SFTP 40GB cables.. speedtest.net/result/c/7cf7b…,fear
