id,topic,sentiment,tweet,emotion_label
2627,Borderlands,Positive,Found an interesting book in the new Bl3 dlc,neutral
2627,Borderlands,Positive,Found this interesting fourth book in the new Bl3 e dlc,neutral
2627,Borderlands,Positive,using this same book in the new Bl3 dlc,neutral
2628,Borderlands,Positive,"Incredible Borderlands 2 Stream last night! Really enjoyed it. Thank you for everyone that came along, I appreciate you all. Who's ready for another stream on Friday?? .",joy
2628,Borderlands,Positive,"Incredible Borderlands 2 stream last night! I really enjoyed it. Thanks for everyone who came along, I appreciate you all. Who's ready for another stream on Friday??.",joy
2628,Borderlands,Positive,"Incredible Borderlands 2 Stream last night! Really enjoyed it. Thank you for everyone that came along, I appreciate you all. Who's ready for another stream on Friday??",joy
2628,Borderlands,Positive,"Incredible Borderlands 2 Stream last month! Really enjoyed things. Thank you for everyone that came along, I appreciate you all. Who's who for another stream on Friday??.",joy
2628,Borderlands,Positive,"The Incredible Borderlands 2 Stream last night!... Really enjoyed it. Thank you for everyone that it came along, I immensely appreciate you and all. Who'you s ready for reading another stream on Friday??.",joy
2628,Borderlands,Positive,"Incredible Borderlands Rail Stream last night! Really enjoyed tonight. Thank you for everyone to came along, also appreciate you all. Who's ready for another 5 on 5??.",joy
2629,Borderlands,Positive,by the way the handsome collection is free on Epic Games today!! Borderlands 2 the greatest looter shooter ever is free today!!!,surprise
2629,Borderlands,Positive,"By the way, the pretty collection is free today on Epic Games!! Borderlands 2, the greatest looter shooter of all time, is free today!!!",surprise
2629,Borderlands,Positive,by the way a handsome collection is free on Epic Games today!! Borderlands 2 the greatest looter shooter ever is launching today!!!,joy
2629,Borderlands,Positive,by the way where the handsome collection is free on any Epic Games website today!! in Borderlands 2 the greatest looter shooter ever is free out today!!!,surprise
2629,Borderlands,Positive,by the way the handsome collection for free at Epic Games today!! Borderlands 2 the ultimate looter shooter ever is popular today!!!,surprise
2630,Borderlands,Neutral,GOOD.. RIDDANCE.. Ever since Borderlands 3 came out this guy has been giving me more and more reasons to hate him.,anger
2630,Borderlands,Neutral,"GOOD.. RIDDANCE.. Since the release of Borderlands 3, this guy has given me more and more reasons to hate him.",anger
2630,Borderlands,Neutral,GOOD.. RIDDANCE.. Ever since Borderlands 3 came out this guy has been giving me more and more reasons to hate him.,anger
