id,topic,sentiment,tweet,emotion_label
8061,Microsoft,Neutral,Microsoft has many suggestions that can help make your business smoother.,neutral
8061,Microsoft,Neutral,Microsoft has numerous offerings that can help make your project run smoother. Take a look at some we can offer you:,neutral
8061,Microsoft,Neutral,Microsoft has hosted numerous business offerings that can really help make your business processes run smoother. Take a look at what we can offer you :,neutral
8061,Microsoft,Neutral,Microsoft has numerous products that can help make your business run smoother. Take a look at what they offer offer you:,neutral
8062,Microsoft,Negative,you can easy plz check status of awb 392610366774 of @FedExHelp. We are also getting status or some customer information. @ficci_india it's your shipment,neutral
8063,Microsoft,Neutral,Microsoft just force restarted my Windows PC again to install more unwanted apps. theverge.com/2020/10/17/215…. Article URL: theverge.com/2020/10/17/215… Comments URL: https://news.ycomb,neutral
8063,Microsoft,Neutral,Microsoft has just restarted my Windows PC to install more unwanted applications. theverge.com / 2020 / 10 / 17 / 215.... Article URL: theverge.com / 2020 / 10 / 17 / 215... Comments URL: https: / / news.ycomb,neutral
8063,Microsoft,Neutral,Microsoft just force restored my Windows PC again to install all more unwanted apps. theverge.com / 2020 / 10 / 17 / 215.... Article URL: theverge.com / 2020 / 10 / 17 / 215... Comments URL: https: / / news.ycomb,neutral
8063,Microsoft,Neutral,Microsoft just force bit my old PC asking for install more unwanted apps. theverge.com/2020/10/17/215…. Article URL: theverge.com/2020/10/17/215… File URL: https://news.ycomb],neutral
8063,Microsoft,Neutral,Microsoft just force restarted my popular Windows PC ever again to install more potentially unwanted apps. For theverge. com / is 2020 / 01 10 / 17 / 215 or …. com Article URL : From theverge. com / 2020 / 10 / 17 / 215 … Comments on URL : https://news.ycomb ],neutral
8063,Microsoft,Neutral,Microsoft have because restarted my Windows PC again to install their annoying apps. Author.com/2020/10/17/215.... Article URL: theverge.com/2020/10/17/215... About [: X],neutral
8064,Microsoft,Positive,"Oxfam found that 17 of the top 25 most profitable US corporations, including Microsoft, Johnson & Johnson, Facebook, Pfizer, and Visa, are expected to make almost $85 billion more in 2020 than in previous years. . Small US companies are reporting their earnings have halved",joy
8064,Microsoft,Positive,"Oxfam has found that 17 of the 25 most profitable US corporations, including Microsoft, Johnson & Johnson, Facebook, Pfizer, and Visa, are expected to earn nearly $85 billion more in 2020 than in previous years.",neutral
8064,Microsoft,Positive,"Oxfam found that 17 of the top 25 US corporations, including Microsoft, Johnson & Johnson, Facebook, Fazer, and Visa, are expected to earn nearly $85 billion more in 2020 than in previous years.",neutral
