id,topic,sentiment,tweet,emotion_label
5193,GrandTheftAuto(GTA),Positive,GTA ONLINE . . @PrawnPodcast  on my headphones .  . . Totally relaxed!,joy
5193,GrandTheftAuto(GTA),Positive,GTA ONLINE.. @ PrawnPodcast on my headphones... Totally relaxed!,joy
5193,GrandTheftAuto(GTA),Positive,GTA... @ Podcast in headphones... Absolutely relaxed!,joy
5193,GrandTheftAuto(GTA),Positive,GTA ONLINE.. @PrawnPodcast  on my break<unk> .. Totally relaxed!,joy
5193,GrandTheftAuto(GTA),Positive,GTA was ONLINE.. @PrawnPodcast on all my car headphones... and Totally relaxed!,joy
5193,GrandTheftAuto(GTA),Positive,in ONLINE.. @PrawnPodcast on my bike... totally relaxed!,joy
5194,GrandTheftAuto(GTA),Negative,"There is no escape from this cursed land. You keep on living in this shithole. Everywhere you go, jets and flying motorcycles will stalk you for eternity.. . Reposted because there was a typo, we really need a edit button.",neutral
5194,GrandTheftAuto(GTA),Negative,"There is no escape from this cursed land. You live on in this shithole. Everywhere you go, jets and flying motorcycles will haunt you for eternity... Posted because there was a typo, we really need an Enter key.",fear
5194,GrandTheftAuto(GTA),Negative,"Wherever you go, jets and flying motorcycles will haunt you forever... Rewritten because there was a mistake, we really need an edit button.",fear
5194,GrandTheftAuto(GTA),Negative,"There is no escape through this cursed land. You keep on living in this shithole. Everywhere you go, jets and flying motorcycles will stalk you for eternity.. :) Reposted after there was a typo, we really deserve a clear button.",anger
5194,GrandTheftAuto(GTA),Negative,"There is no escape now from this cursed land. You keep focusing on living in this endless shithole. As Everywhere you may go, fighter jets and flying motorcycles will stalk behind you here for eternity... Reposted because there was a typo, and we never really need a edit button.",neutral
5194,GrandTheftAuto(GTA),Negative,"There is no release from a cursed land. You go on living in this hell. Everywhere you go, jets and flying motorcycles will stalk you for hours... Reposted because there appeared a typo, we really need a edit button.",neutral
5195,GrandTheftAuto(GTA),Negative,Imma be mad as hell if the next GTA in Chicago bro,anger
5195,GrandTheftAuto(GTA),Negative,Imma be mad as hell when the next GTA comes to Chicago bro,anger
5195,GrandTheftAuto(GTA),Negative,Imma will go crazy as hell if the next GTA is in Chicago bro,anger
5195,GrandTheftAuto(GTA),Negative,Imma be mad as hell if the next GTA in shitty bro,anger
5195,GrandTheftAuto(GTA),Negative,Imma would be mad as hell if at the next GTA was in Chicago bro,anger
5196,GrandTheftAuto(GTA),Neutral,"The 10 Best Characters In The GTA V Campaign, Ranked  | Game Rant bit.ly/38E4q8N",neutral
5196,GrandTheftAuto(GTA),Neutral,"The 10 Best Characters in the GTA V Campaign, Leaderboard | Game Rant bit.ly / 38E4q8N",neutral
5196,GrandTheftAuto(GTA),Neutral,"The 10 Best Characters in the GTA V Campaign, Rant Game bit.ly / 38E4q8N",neutral
5196,GrandTheftAuto(GTA),Neutral,"The 34 Best Characters In Your GTA V Campaign, Ranked  | Game Rant bit.ly/38E4q8N",neutral
5196,GrandTheftAuto(GTA),Neutral,"The 10 Best Characters In America The GTA Part V Campaign, Ranked | Video Game Rant at bit. info ly / 38E4q8N",neutral
5196,GrandTheftAuto(GTA),Neutral,"of 10 Best Games In This Drag V Campaign, Ranked | Game Rant bit.ly/38E4q8N",joy
5197,GrandTheftAuto(GTA),Negative,"Between the constant crashes on Red Dead 2 and the modders and errors on GTA V, I find myself wondering how @RockstarGames is even in business. Im not spending another dime on software from them. Pure trash!",surprise
5197,GrandTheftAuto(GTA),Negative,"Between the constant crashes on Red Dead 2 and the modders and bugs on GTA V, I wonder how @ RockstarGames is even in business.",surprise
5197,GrandTheftAuto(GTA),Negative,"Between the constant convulsions on Red Dead 2 and the modders and bugs on GTA V, I find myself puzzled how @ RockstarGames is even in business.",surprise
5197,GrandTheftAuto(GTA),Negative,"Between the constant crashes on Red Dead 2 and the glitches and errors on GTA V, I find myself wondering how Sonic is even making business. Im not spending another time on software from them. Pure trash!",surprise
5197,GrandTheftAuto(GTA),Negative,"Between the constant crashes on Dirty Red Dead 2 and undoubtedly the occasional modders and errors left on GTA V, I find myself wondering again how deep @RockstarGames is even in business. Im not spending another last dime on software from them. But Pure office trash!",surprise
5197,GrandTheftAuto(GTA),Negative,"given you constant garbage on Red Dead 2 and the modders and errors on GTA V, I hear yourself wondering when @RockstarGames are even in business. Im not spending another dime on software from them. Pure trash!",anger
5198,GrandTheftAuto(GTA),Neutral,YouTube Channel Suspension Update:. - Did GTA V Story Mode Mission: Legal Trouble. - In Progress of doing Casino Heist - The Big Con. - Won the Casino Podium Vehicle. - Still Doing Well.,sadness
5198,GrandTheftAuto(GTA),Neutral,YouTube Channel Suspension Update: - Did GTA V Story Mode Mission: Legal Trouble. - In progress Casino Heist - The Big Con. - Won the Casino Podium Vehicle. - Still Doing Well.,sadness
5198,GrandTheftAuto(GTA),Neutral,YouTube Channel Suspension:. - Did GTA V Story: Legal Trophy. - In Progress of doing Casino Heist - The Big Con. - Won the Casino Podium Vs. - Still Doing Good.,sadness
5198,GrandTheftAuto(GTA),Neutral,YouTube Premium Suspension Update:. - Did GTA V Story Mode Mission: Legal Trouble. - In Progress at doing Casino Heist - The Big Con. - Won the Super Podium Title. - Still Doing Well.,sadness
5198,GrandTheftAuto(GTA),Neutral,YouTube Channel Suspension Update :. - Did GTA V Story In Mode The Mission : Legal Will Trouble. - Living In Progress instead of doing Casino Entertainment Heist - The Big Fan Con. - Won at the Casino Podium Vehicle. - Still Keep Doing Well.,sadness
5198,GrandTheftAuto(GTA),Neutral,YouTube Channel Suspension Results:. - Did the V Story About Mission: Legal Process. - In Progress while doing Casino Heist - The Big Con. - In First Casino Podium Vehicle. - Still Doing Well.,sadness
5199,GrandTheftAuto(GTA),Positive,This!!!!! ALLLLL OF THIS!!!!,surprise
5199,GrandTheftAuto(GTA),Positive,That!!!! ALLLLLL THIS!!!!,neutral
5199,GrandTheftAuto(GTA),Positive,This!!!!! ALLL OF THIS!!!!,surprise
5199,GrandTheftAuto(GTA),Positive,This!!!!! ALLLLL OF U,surprise
5199,GrandTheftAuto(GTA),Positive,This!!!!! AND ALLLLL TO OF IN THIS!!!!,neutral
5199,GrandTheftAuto(GTA),Positive,This!!!!! ALLLLL OF F,surprise
5200,GrandTheftAuto(GTA),Negative,"If GTA 6 is anywhere near the quality and scale of RDR2, then don’t expect it for a while yet.",neutral
5200,GrandTheftAuto(GTA),Negative,"If GTA 6 is even close to the quality and scope of RDR2, then you should not expect it for a while yet.",neutral
5200,GrandTheftAuto(GTA),Negative,"If GTA 6 is anywhere near the quality and scale of RDR2, don't wait for it for a while longer.",neutral
