id,topic,sentiment,tweet,emotion_label
5728,HomeDepot,Positive,Today went so cool. I decided the give outdoor patio a make over. I went to Outdoor Centers @Lowes and @HomeDepot Spent 3 hours on that overhaul. It felt great to be outside with the Sun. on perfect face. breathing fresh air. get ready for company starting weekend,joy
5729,HomeDepot,Positive,"Stupid moronic enticement, go to home depot for cheaper&better.The Maker Knife v1.1 zd.net/2SWebcq via @ZDNet & @the_pc_doc",anger
5729,HomeDepot,Positive,"Silly idiotic lure, go home depot for cheaper & better.The Maker Knife v1.1 zd.net / 2SWebcq via @ ZDNet & @ the _ pc _ doc",sadness
5729,HomeDepot,Positive,"Silly morons, go to the depot for the cheapest and best. The Maker fe v1.1 zd.net / 2SWebcq via @ ZDNet & @ the _ pc _ doc",sadness
5729,HomeDepot,Positive,"Stupid moronic enticement, go your home depot source cheaper&better.The Maker Knife v1.1 zd.net/2SWebcq via Barnes & Thorn",sadness
5729,HomeDepot,Positive,"Stupid moronic old enticement, You go to home depot... for cheaper & better. » The Maker Open Knife Files v1. 1 zd. en net / site 2SWebcq Profile via @ZDNet & @the_pc_doc",anger
5729,HomeDepot,Positive,"Stupid moronic enticement, go home home promptly for repairs&better.The program code appears.1 zd.net/2SWebcq via @ZDNet & @the_pc_doc",sadness
5730,HomeDepot,Positive,"i have only ever seen three walls of The Home Depot. this leads me to believe there is not a fourth wall, only more home depot",surprise
5730,HomeDepot,Positive,"I've only seen three walls of The Home Depot, which makes me think there's no fourth wall, just Home Depot.",surprise
5730,HomeDepot,Positive,"i have only ever seen three walls of The Home Depot. this leads me to believe there is not a fourth wall, only more home Depot",surprise
5730,HomeDepot,Positive,"i have only ever seen three walls of The Home Depot. this leads people to believe there is not a fourth wall, only more door depot",surprise
5730,HomeDepot,Positive,"i have only ever before seen three walls like of The Home Depot. this leads in me to believe him there is not a fourth story wall, only more home depot",surprise
5730,HomeDepot,Positive,"i have only ever seen 3 walls of The Home Depot. She leads me to believe there are not a fourth wall, only two home depot",surprise
5732,HomeDepot,Positive,To my home depot friends this place is very close to work and it's very inexpensive! . . star-telegram.com/entertainment/…,joy
5732,HomeDepot,Positive,"For my friends from Home Depot, this place is very close to work and very inexpensive!.. star-telegram.com / entertainment /...",joy
5732,HomeDepot,Positive,To my family friends at the depot this place is very close to work and very inexpensive!... star-tele.com / entertainment /...,joy
5732,HomeDepot,Positive,To my home of friends this place is very convenient to work and it's very inexpensive!.. http-telegram.com/entertainment/…,joy
5732,HomeDepot,Positive,To my home depot friends this place... is very close to all work and especially it's very inexpensive!.. star - about telegram. com / main entertainment / site …,joy
5732,HomeDepot,Positive,To my home depot friends My station comes so convenient to work and it's very inexpensive!.. star-telegram.com/entertainment/...,joy
5733,HomeDepot,Negative,"The plaintiffs allege that HD selected poorly performing funds, charged employees unreasonable fees and ignored an alleged kickback program. [ALNORMAN]. planadviser.com / home-depot-eri... https: / / t.co / XvMOr9lg0i",anger
5734,HomeDepot,Positive,I remember all of the trips I've taken to Walmart and Home Depot with hundreds of children very fondly.,neutral
5734,HomeDepot,Positive,I remember fondly all the trips I took with hundreds of children to Walmart and Home Depot.,neutral
5734,HomeDepot,Positive,I remember all the trips to Walmart and Home Depot with hundreds of kids very well.,neutral
5734,HomeDepot,Positive,I remember all of my trips I've taken to Walmart and Home Depot on hundreds of children very fondly.,neutral
5734,HomeDepot,Positive,I remember all four of the other trips I've taken Dad to visiting Walmart and Home Depot with hundreds of children dressed very fondly.,neutral
5734,HomeDepot,Positive,I feel all of many trips I've taken to Walmart run Home Depot with hundreds of children very fondly.,joy
5735,HomeDepot,Negative,Thank you for mentioning this. I were planning on going to Home Depot tomorrow and I had no idea!!! Lowe’s it is!,surprise
5735,HomeDepot,Negative,Thank you for mentioning it. I was planning to go to Home Depot tomorrow and had no idea!!! Lowe's it is!,surprise
5735,HomeDepot,Negative,Thank you for mentioning this. I was planning on going to Home Depot tomorrow and I had no idea!!! Lowe's it is!,surprise
5735,HomeDepot,Negative,Thank you for listing this. I were planning on going to Home Depot tomorrow and I had no idea!!! Lowe’s it you!,surprise
5735,HomeDepot,Negative,Thank you girls for mentioning all this. I were planning on going to A Home Depot tomorrow and I had no idea!!! Uncle Lowe ’ s house it is!,surprise
5735,HomeDepot,Negative,Thank you for mentioning this. I were planning on coming to Home Noble tomorrow day but had no idea!!! Lowe’s it is!,surprise
5736,HomeDepot,Positive,"I think I speak for everyone when I say, I truly cannot wait for Home Depot to drop off my mulch.",neutral
5736,HomeDepot,Positive,I think I speak for everyone when I say I really can't wait for Home Depot to drop my mulch.,neutral
5736,HomeDepot,Positive,I think I speak for everyone when I say I really can't wait for Home Depot to get off my mulch.,neutral
5736,HomeDepot,Positive,"I think shall speak for everyone when I say, I truly cannot wait for Home Depot... drop off my mulch.",neutral
5736,HomeDepot,Positive,"And I think someday I shall speak for everyone when I say, I alone truly cannot wait for Home Depot to drop off my car mulch.",neutral
5736,HomeDepot,Positive,"I think I speak for everyone everywhere I say, I truly cannot pay for Home Depot to drop off their mulch.",neutral
5737,HomeDepot,Positive,I want this,neutral
5737,HomeDepot,Positive,I want it,neutral
5737,HomeDepot,Positive,I love this,joy
5737,HomeDepot,Positive,I already want this,neutral
5737,HomeDepot,Positive,really want this,surprise
5739,HomeDepot,Negative,Fuck these hoes forreal.,anger
5739,HomeDepot,Negative,Shit on those hoes.,disgust
5739,HomeDepot,Negative,Fuck these cops forreal.,anger
5739,HomeDepot,Negative,Fuck these hoes already.,anger
5739,HomeDepot,Negative,for Fuck these hoes forreal.,anger
5739,HomeDepot,Negative,Fuck fucking hoes forreal.,anger
5740,HomeDepot,Negative,"Looks like a friend of mike s., worked at home depot and i always thought he would have one helluva big dick to fuck me with!",anger
5740,HomeDepot,Negative,"Looks like a friend of mike s., worked at Home Depot and I always thought he had a helluva big dick to fuck me with!",disgust
5740,HomeDepot,Negative,"Looks like a friend of Mick's, worked in a house depot and I always thought he'd have one big ""wow"" to fuck me!",surprise
5740,HomeDepot,Negative,"Looks like a friend of the s., worked at home depot and you always thought he would have one helluva big dick to attack me with!",anger
5740,HomeDepot,Negative,"Looks like a friend here of mike s., worked at home depot office and i da always thought he really would have used one helluva big dick to fuck up me with!",surprise
5740,HomeDepot,Negative,"Looks like little friend of mike s., worked at home depot and i always thought there would of one helluva hard dick to hit me with!",surprise
5741,HomeDepot,Negative,"In other news, idiots have raided Home Depot of all their respirators, which will not protect against",neutral
5741,HomeDepot,Negative,"In other news, idiots have raided Home Depot from all their respirators that are not against",neutral
5741,HomeDepot,Negative,"In other words, idiots have robbed the depot of all its respirators, which will not protect against",anger
