id,topic,sentiment,tweet,emotion_label
6227,FIFA,Negative,much is dog shit,disgust
6229,FIFA,Negative,I would gladly pay for @EASPORTSFIFA FIFA 21 if they made no other update than to remove this screen. . . Why does this still exist? Why do you ask me every time I load the game? Why has it been like this for 10 years? pic.twitter.com/T3CBiosY9R,fear
6229,FIFA,Negative,I would love to pay for @ EASPORTSFIFA 21 if there was no update other than removing this screen... Why is it still there? Why do you ask me every time I load the game? Why has it been this way for 10 years? pic.twitter.com / T3CBiosY9R,sadness
6229,FIFA,Negative,Why would I be happy to pay for @ EASPORTSFIFA FIFA 21 if they didn't make any update other than to delete this screen... Why does it still exist? Why do you ask me every time I upload a game? Why has it been this way for 10 years? pic.facebook.com / T3CBiosY9R,surprise
6229,FIFA,Negative,I would gladly pay for RhandlerR FIFA 21 if they made no other update than to remove this screen. . . Why does this still exist? Why do you ask me every time I load the game? Why has it been like this for 10 years? pic.twitter.com/T3CBiosY9R,neutral
6229,FIFA,Negative,and I would gladly pay for RhandlerR FIFA 21 if they made no other update than to remove this screen. . . Why does this still exist? Why do you ask me every time I load the game? Why has it been like this for 10 years? pic.twitter.com/T3CBiosY9R,surprise
6230,FIFA,Negative,FIFA 20 hands down the worst video game I've ever played in my life!!! IN MY LIFE !!!!!!!,disgust
6230,FIFA,Negative,FIFA 20 delivers the worst video game I've ever played in my life!!! IN MY LIFE!!!!!!!!,disgust
6230,FIFA,Negative,FIFA 20 hands out the worst video game I've ever played in my life!!!! IN MY LIFE!!!!!!!!,disgust
6230,FIFA,Negative,FIFA 20 hands down on worst video game fucking ever played in my life!!! IN MY LIFE!!!!!!!,disgust
6230,FIFA,Negative,FIFA 20... hands down the worst video board game game I've ever played before in my adult life!!! IN MY Weekly LIFE!!!!!!!,disgust
6230,FIFA,Negative,FIFA 20 hands down was worst rugby game I've ever played in my career IN MY LIFE!!!!!!!,disgust
6231,FIFA,Positive,"Every year I have treated myself to Fifa and F1 for my PlayStation.  Shows you how shit 2020 is. . . Was as buying Fifa 21 today, and it dawned on me that i never brought Fifa 20 or F1 20... . . Its been a while lol",surprise
6231,FIFA,Positive,Show you how shit 2020 is... It was like I bought Fifa 21 today and it dawns on me that I never brought Fifa 20 or F1 20 with me.... It's been a while lol,disgust
6231,FIFA,Positive,"Every year I have treatment myself to Fifa and F1 for my PlayStation. Shows you how shit 2020 is... Was as buying Fifa 21 today, and it dawned on me that i never brought Fifa 20 or F1 20..... Its been a while lol",anger
6231,FIFA,Positive,"Every year I have treated myself in Fifa & F1 through my PlayStation.  Shows you how shit 2020 is... Was as buying Fifa 21 today, and it dawned on me that Amazon never brought Fifa 20 or F1 20..... Just been a while lol",surprise
6231,FIFA,Positive,"Every year I have mistakenly treated myself back to Fifa and F1 for my PlayStation. Shows you how shit hot 2020 is... it Was same as buying Fifa 21 today, and... it slowly dawned up on me that i never brought Fifa 20 or F1 20..... that Its been such a while lol",surprise
6231,FIFA,Positive,"Every Day I have devoted myself to music and games for PlayStation PlayStation. Shows you how shit this is... Same as buying Fifa 21 today, Then it dawned on me that i never owned Fifa 20 or F1 20..... Its been forever while lol",surprise
6233,FIFA,Negative,Hmmm fifa 21 gon be shit!,disgust
6233,FIFA,Negative,Hmmm Fifa 21 gon be shit!,disgust
6233,FIFA,Negative,Um-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m-m!,surprise
6233,FIFA,Negative,Hmmm fifa 21 gon be neat!,joy
6233,FIFA,Negative,Hmmm 20 fifa 21 gon be done shit!,anger
6233,FIFA,Negative,Hmmm fifa 21 gon be in!,joy
6234,FIFA,Positive,"Happy birthday @NovyKapadia sir. From 2006 to 2018 FIFA world cups, it's been a great honor. pic.twitter.com/KdC7NrszfQ",joy
6234,FIFA,Positive,Happy Birthday @ NovyKapadia Sir. From 2006 to 2018. pic.twitter.com / KdC7NrszfQ,joy
6234,FIFA,Positive,"Happy birthday, @ Novysir. From 2006 to 2018 the World Cup was a great honor.",joy
6234,FIFA,Positive,"Happy birthday RhandlerR sir. From 2006 to 2018 FIFA world cups, it's been a great honor. pic.twitter.com/KdC7NrszfQ",joy
6234,FIFA,Positive,"2012 Happy birthday RhandlerR sir. From 2006 to 2018 FIFA world cups, it's been a great honor. pic.twitter.com/KdC7NrszfQ",joy
6236,FIFA,Neutral,16 was amazing until half way when they changed the gameplay,surprise
6236,FIFA,Neutral,16 was amazing until half-time when they changed the game,surprise
6236,FIFA,Neutral,16 was surprising until half-time when they changed the game,surprise
6236,FIFA,Neutral,16 was amazing until half way in they changed the gameplay,surprise
6236,FIFA,Neutral,16 Fighters was amazing until half way when they dramatically changed the gameplay,surprise
6236,FIFA,Neutral,16 was great until half way when they changed the gameplay,neutral
6237,FIFA,Negative,"Always find it funny when people get annoyed at the fifa soundtracks list, since fifa 15 there hasn’t been a good one so just put your own music on it’s not difficult, moaning at them isn’t gonna magically change shit",anger
