id,topic,sentiment,tweet,emotion_label
1914,CallOfDutyBlackopsColdWar,Positive,The best game so far,joy
1914,CallOfDutyBlackopsColdWar,Positive,Best Review So Far,neutral
1914,CallOfDutyBlackopsColdWar,Positive,2009 Best Game So Far,joy
1914,CallOfDutyBlackopsColdWar,Positive,The Game So Far,neutral
1915,CallOfDutyBlackopsColdWar,Negative,Vehicles look super annoying.,disgust
1915,CallOfDutyBlackopsColdWar,Negative,Vehicles look super annoying.,disgust
1915,CallOfDutyBlackopsColdWar,Negative,Looks super irritating.,disgust
1915,CallOfDutyBlackopsColdWar,Negative,Vehicles are super annoying.,disgust
1915,CallOfDutyBlackopsColdWar,Negative,Vehicles do look super annoying.,disgust
1915,CallOfDutyBlackopsColdWar,Negative,Vehicles got super annoying.,disgust
1916,CallOfDutyBlackopsColdWar,Neutral,Shit I would watch this if it was a movie,disgust
1916,CallOfDutyBlackopsColdWar,Neutral,"Shit, I would watch it if it was a movie",disgust
1916,CallOfDutyBlackopsColdWar,Neutral,Shit I would watch this if it was a movie,disgust
1916,CallOfDutyBlackopsColdWar,Neutral,Shit I would watch this when it was a movie,disgust
1916,CallOfDutyBlackopsColdWar,Neutral,Shit I would actually watch this if it just was a movie,surprise
1916,CallOfDutyBlackopsColdWar,Neutral,Shit people would watch this if it was a movie,disgust
1918,CallOfDutyBlackopsColdWar,Positive,"That in game event was one of the coolest so far. Not only was it like an open space you could interact with, but actually playing the game and running around the map and “solving the mystery” was so much fun. Cannot wait for Black Ops Cold War.",joy
1918,CallOfDutyBlackopsColdWar,Positive,"Not only was it like an open space to interact with, but actually it was so much fun to play the game, run around on the map and ""solve the puzzle."" I can't wait for Black Ops Cold War.",joy
1918,CallOfDutyBlackopsColdWar,Positive,"It was one of the coolest events in the game so far. Not only was it like an open space to interact with, but actually playing the game and running around the map and ""solving the mystery"" was so much fun.",joy
1918,CallOfDutyBlackopsColdWar,Positive,"That in game event was one of the coolest so far. Not only was it like an open space you really interact with, but people playing the game and running behind the map and “solving the mystery” is so much fun. Cannot wait for Black Hole Cold War.",joy
1918,CallOfDutyBlackopsColdWar,Positive,"That in game video event was one of the coolest so therefore far. Not only just was it like such an open space you everywhere could interact with, but actually playing the game... and running around the map and “ solving out the mystery ” was so much fun. Cannot always wait for your Black Jet Ops Cold War.",joy
1918,CallOfDutyBlackopsColdWar,Positive,"That in game event was when I fan coolest so ever. Why only was it like an open space you could interact with, but actually playing the game and running underneath the map and discovering the mystery” was so more fun. Cannot wait for Black Ops Cold War.",joy
1919,CallOfDutyBlackopsColdWar,Positive,I’m actually kinda hype for this .. there hasn’t been an actual “BIG OFFICIAL ANNOUNCEMENTS” from a Big Gaming Franchise for a while now in my opinion ..,neutral
