id,topic,sentiment,tweet,emotion_label
8910,Nvidia,Positive,Just tried in,neutral
8911,Nvidia,Positive,"It's take a while, but great to see @nvidia's RTX real-time ray tracing technology reach out to even more mainstream games. The addition of @FortniteGame is a big one.",joy
8911,Nvidia,Positive,"It takes a while, but it's great to see @ nvidia's RTX real-time ray tracing technology reaching even more mainstream games.",joy
8911,Nvidia,Positive,"It will take some time, but it's great to see how @ nvidia's real-time X-ray technology reaches even more mainstream games.",joy
8911,Nvidia,Positive,"It's take a while, but great to see the RTX real-time ray tracing technology lent out to even more mainstream games. The addition aboard @nvidia represents a big one.",joy
8911,Nvidia,Positive,"It's Gonna take a pretty while, but great to see to @nvidia's extensive RTX real - time time ray blade tracing technology reach out to even more mainstream games. 2009 The addition success of @FortniteGame is possibly a big one.",joy
8911,Nvidia,Positive,"It's take a while, and wait to see @nvidia's RTX real-time ray tracing interface reach out to even small mainstream games. The addition on @FortniteGame is a big step.",neutral
8913,Nvidia,Neutral,"Amazing deal for you!. . Acer Nitro 5 AN515-54 15.6-inch Gaming Laptop (9th Gen Intel Core i5-9300H processor/8GB/1TB+256GB SSD/Windows 10 Home 64-bit/NVIDIA GeForce GTX 1650 with 4 GB), Black for just Rs. 64990.0 from Amazon. . Shop Now!. ekaro.in/enkr2020082745…",surprise
8913,Nvidia,Neutral,"Amazing Offer for You!.. Acer Nitro 5 AN515-54 15.6 Inch Gaming Laptop (9th Gen Intel Core i5-9300H Processor / 8GB / 1TB + 256GB SSD / Windows 10 Home 64-bit / NVIDIA GeForce GTX 1650 with 4GB), Black for Only Rs. 64990.0 from Amazon... Buy Now!. ekaro.in / enkr2020082745...",surprise
8913,Nvidia,Neutral,"Amazing deal for you!... Acer Nitro 5 AN515-54 15.6-inch game top (9th processor Intel Core i5-93000H / 8GB / 1TB + 256 GB SSD / Windows 10 Home 64-bit / NVIDIA GeForce X 1650 with 4 GB), black only for 64990.0 rupees from Amazon.........................................................................",surprise
8913,Nvidia,Neutral,Amazing deal for you!.. Acer Nitro 5 000-54 15.6-inch Gaming Laptop (9th Gen Quad Core i5-9300H processor/8GB/1TB+256GB SSD/Windows 10 Home 10-bit/NVIDIA GeForce GTX 1650 with 4 Shades Black leather just ext. 27.0 from Amazon. Com. Now!. ekaro.in/enkr2020082745…,surprise
8913,Nvidia,Neutral,"Amazing good deal for you!.. Acer 6 Nitro 5 Yamaha AN515 - 54 15. 6 - 32 inch Gaming Laptop ( 9th Gen Intel Core i5 - 9300H processor / RAM 8GB / 1TB + 256GB SSD / Windows 10 Home 64 - bit / 16 NVIDIA 2 GeForce GTX 1650 with 4 GB ), Black for just under Rs. 64990. 0 order from Amazon.. Shop Now!. ekaro. Found in / enkr2020082745 …",surprise
8913,Nvidia,Neutral,"Amazing deal for you!.. Intel Nitro 5 AN515-54 15.6-inch Gaming Laptop (9th Gen Intel Core i5-9300H processor/8GB/1TB+256GB SSD/Windows 10 Home 64-bit/NVIDIA Card multimedia driver with 15 GB), starting at Ages 12. 48.0 from Amazon.. Shop Now!. ekaro.in/enkr2020082745...",surprise
8914,Nvidia,Neutral,the same shit we do every night... lets fuckin get it . twitch.tv/one_nip_wonder. Closing in on 300 followers as well as a new emote unlock!.,anger
8914,Nvidia,Neutral,The same shit we do every night... let's damn it again! twitch.tv / one _ nip _ wonder. Unlock almost 300 followers and a new emote!.,surprise
8914,Nvidia,Neutral,"We do the same crap every night... let them fuck. tch.tv / one _ nip _ wonder. Closure for 300 followers, plus a new emote unlock!.",surprise
8914,Nvidia,Neutral,the same shit we do every night... lets fuckin get it . twitch.tv/one_nip_wonder. Closing in on 300 followers as well as a new emote unlock!.,anger
8914,Nvidia,Neutral,Sony the same shit we do every night... lets fuckin get it . twitch.tv/one_nip_wonder. Closing in on 300 followers as well as a new emote unlock!.,anger
8915,Nvidia,Negative,"Why am I this Ruthless and ˈkʌtθrəʊt?. . Because in a Culture were @Nvidia is huge.... They will backstab you.. often... and again, and again... That is why. Not Our Fault.. that it is not known widespread.. . But I am Ruthless towards him... because with his force of @NVIDIAGeForce",anger
