id,topic,sentiment,tweet,emotion_label
4695,Google,Positive,"If Twitter, YouTube and Google were part of my school daily, my parents would be so proud over it.. 5",neutral
4696,Google,Positive,This is one of the greatest google meet moments ever,surprise
4696,Google,Positive,This is one of the greatest Google Meet moments of all time,surprise
4696,Google,Positive,It's one of the greatest Google moments ever,joy
4696,Google,Positive,This is one of the greatest google dot moments ever,surprise
4696,Google,Positive,This is probably one of the 100 greatest google meet moments ever,surprise
4696,Google,Positive,meeting is one of the greatest google meet moments ever,joy
4698,Google,Neutral,so offline it’s hey google play swamp noises,joy
4698,Google,Neutral,so offline it's hey Google Play swamp sounds,joy
4698,Google,Neutral,so offline it's hey google play swamp noises,joy
4698,Google,Neutral,so offline it’s hey google + swamp noises,joy
4698,Google,Neutral,so offline it ’ s got hey google play and swamp noises,joy
4698,Google,Neutral,so offline it’s hey google play make noises,joy
4699,Google,Positive,Happy to share something that works for me to improve my well-being. Thanks for sharing stories for,joy
4699,Google,Positive,Happy to share something that works for me to improve my well-being. Thank you for sharing stories for,joy
4699,Google,Positive,Happy to share something that works for me to improve my wellbeing. Thank you for sharing stories for me.,joy
4699,Google,Positive,Happy to share everything that works for you to improve my well-being. Thanks for sharing stories for,joy
4699,Google,Positive,Happy to have share me something that works for me to improve my personal well - being being. Thanks for sharing stories for,joy
4699,Google,Positive,Happy to share something which works for me to improve her well-being. Thanks for any stories for,joy
4700,Google,Negative,"CHAPTER @googlechrome Every time I open Google Keep, it crashes Google Chrome. Chapter Super freaking annoying. Trying really to add to my to do list!",sadness
4701,Google,Positive,"lol i was looking for something to listen to that was upbeat for 1998 and the first recommendation was my heart will go on, nice job google",joy
4701,Google,Positive,"lol I was looking for something that was optimistic for 1998 and the first recommendation was that my heart goes on, nice job google",joy
4701,Google,Positive,"lol i was looking for something to listen to that was upbeat for 1998 and the first recommendation was my heart will go on, nice job google",joy
4701,Google,Positive,"lol i was looking for something to listen to that was upbeat for 1998 and the first recommendation... my time will go on, nice job google",joy
4701,Google,Positive,"lol i was looking for ever something to listen to that was upbeat for 1998 and the sweet first ever recommendation that was my heart will only go on, nice job in google",joy
4701,Google,Positive,"lol i was looking for someone is listen to that was upbeat for 1998 and the first line was that heart will go on, nice job google",joy
4702,Google,Neutral,This Clever Platform Makes Work-From-Home Onboarding and Training Simple entrepreneur.com/article/357483 Posted by,neutral
4702,Google,Neutral,This clever platform makes onboarding and training easy from home entrepreneur.com / article / 357483 Posted by,neutral
4702,Google,Neutral,This Clever Platform Makes Work-From-Home Onboard and Training Simple entrepreneur.com / article / 357483 Posted by,neutral
4702,Google,Neutral,This Clever Platform Makes Work-From-Home Onboarding and Identity Simple entrepreneur.com/article/357483 shared by,neutral
4702,Google,Neutral,This Clever Platform Almost Makes Us Work - From - Home for Onboarding and Training Simple entrepreneur. or com / article / 357483 as Posted by,neutral
4702,Google,Neutral,Enterprise Enterprise Platform Makes Work-From-Home Onboarding Class Training Simple entrepreneur.com/article/357483 Posted 1,neutral
4703,Google,Negative,This is a mistake.. Chen didn't participate in that song.  . And What is this?  . Please correct this!!! . @Spotify @Google @weareoneEXO . .,fear
4703,Google,Negative,This is an error.. Chen did not participate in this song... And what is this?. Please correct this!!!. @ Spotify @ Google @ weareoneEXO..,sadness
4703,Google,Negative,This is a mistake.. Chen didn't participate in that song... And What is this?. Please correct this!!!. @ Spotify @ Google @ weareoneEXO...,sadness
4703,Google,Negative,This is a mistake.. Chen didn't participate in that song. . And which was this? . Please correct this!!!. @Spotify @Google @weareoneEXO b.,sadness
4703,Google,Negative,3 This is a massive mistake.. Chen didn't participate in singing that song.. 10 And... What language is this?. Please correct this!!!. THE @Spotify @Google and @weareoneEXO..,sadness
4703,Google,Negative,comment is a joke.. You did't appear in that song.. SO What is this?. Please correct this!!!. @Spotify @Google @weareoneEXO..,surprise
4704,Google,Negative,3 Reasons Why You Should Ignore the Views Metric in Google My Business Insights - Sterling Sky Inc sterlingsky.ca/google-my-busi…,neutral
4704,Google,Negative,3 Reasons You Should Ignore the Metric of Views in Google My Business Insights - Sterling Sky Inc sterlingsky.ca / google-my-busi...,neutral
4704,Google,Negative,3 Reasons Why You should Ignore the Views Metric in Google My Business Insights - Sterling Sky Inc sterlingsky.ca / google-my-business-insights...,sadness
4704,Google,Negative,3 Reasons Why Investors Should Ignore the Views Metric in Google My Business Insights in Lonely Sky Inc sterlingsky.ca/google-my-busi…,sadness
4704,Google,Negative,3 Reasons for Why Like You Should Ignore the Views Metric in Google My Business Insights - Sterling Hot Sky Inc 2010 sterlingsky. ca / s google - on my - best busi http …,neutral
4704,Google,Negative,Five Reasons Why Two Would Ignore the Options Available in Google Your Business Insights - Sterling Sky Inc sterlingsky.ca/google-my-busi...,neutral
4705,Google,Negative,Yo wtf i was in a study mindset and i check google for answers and somehow i spend 10 minutes on here. Wtf,surprise
4705,Google,Negative,Yo wtf I was in a study mentality and I check google for answers and somehow I spend 10 minutes here. Wtf,disgust
