id,topic,sentiment,tweet,emotion_label
8269,Microsoft,Neutral,I'm live on Twitch - watch me on twitch.tv / osg _ shotz,neutral
8269,Microsoft,Neutral,"I am live on Rossiya 1 - Watch me at tch.tv / osg _ show, we're back",neutral
8269,Microsoft,Neutral,I’m live on Twitch - Watch me at twitch.tv/osg_shotz we back,neutral
8269,Microsoft,Neutral,And I’m live on Twitch - Watch me at twitch.tv/osg_shotz we back,neutral
8270,Microsoft,Positive,A bullshit excuse by Apple. The real answer is because they can’t get the 30% cut of Microsoft’s subscription.,anger
8270,Microsoft,Positive,A bullshit apology from Apple: The real answer is that they can't get the 30% cut in Microsoft's subscription.,anger
8270,Microsoft,Positive,The real answer is that they cannot get a 30% cut in Microsoft's subscriptions.,neutral
8270,Microsoft,Positive,A bullshit excuse about Apple. The real answer is – they can’t get the 30% cut of Microsoft’s subscription.,anger
8270,Microsoft,Positive,A bullshit commercial excuse by watching Apple. The real hard answer is likely because they can ’ t get the 30 % price cut of Microsoft ’ s subscription.,anger
8270,Microsoft,Positive,A bullshit excuse by Apple. The simplest answer is because they can’t take some 30% cut of Microsoft’s subscription.,anger
8272,Microsoft,Neutral,Microsoft: ‘carbon-negative’ by 2030 even for supply chain annahar.com/article/1105777,neutral
8272,Microsoft,Neutral,"Microsoft: ""Carbon negative"" by 2030 even for the supply chain annahar.com / article / 1105777",neutral
8272,Microsoft,Neutral,"Microsoft: ""Carbon-negative"" by 2030, even for the supply chain annahar.com / article / 1105777",neutral
8272,Microsoft,Neutral,Microsoft: ‘carbon-negative’ by 2030 plan for shipping chain annahar.com/article/1105777,neutral
8272,Microsoft,Neutral,and Microsoft : ‘ into carbon - negative ’ by 2030 even for supply chain annahar. com com / full article / PMID 1105777,neutral
8272,Microsoft,Neutral,Microsoft: ‘carbon-negative’ by 2016 even kills supply at annahar.com/article/1105777,neutral
8273,Microsoft,Positive,"I'm an Xbox guy, but this looks INCREDIBLE. Fight back, Microsoft!!!",anger
8273,Microsoft,Positive,"I'm an Xbox guy, but this looks INCREDIBLE. Fight back, Microsoft!!!",anger
8273,Microsoft,Positive,"I'm an Xbox guy, but this looks INCREDIBLE. Fight back, Microsoft!!!",anger
8273,Microsoft,Positive,"I'm an analytics guy, but this looks INCREDIBLE. Fight back, Microsoft!!!",anger
8273,Microsoft,Positive,"How I'm like an Xbox Club guy, but this looks INCREDIBLE. Fight back, Ms Microsoft!!!",anger
8273,Microsoft,Positive,"I'm only Xbox guy, but this SO INCREDIBLE. Fight back, in",surprise
8274,Microsoft,Neutral,It is not the first time that the EU Commission has taken such a step.,neutral
8274,Microsoft,Neutral,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care.",neutral
8275,Microsoft,Positive,Really think,surprise
8275,Microsoft,Positive,Really think,surprise
8275,Microsoft,Positive,Really think,surprise
8275,Microsoft,Positive,Really<unk>,surprise
8275,Microsoft,Positive,You Really think,surprise
8275,Microsoft,Positive,Really Need,neutral
8276,Microsoft,Neutral,Still no luck in even download the goddamn CLIENT from the Microsoft store. This is killing my desire to even play @play_pso2 before it even started,anger
8276,Microsoft,Neutral,"Still no luck in downloading the goddamn CUSTOMER from the Microsoft Store, which kills my desire to play @ play _ pso2 even before it has even started.",anger
8276,Microsoft,Neutral,It kills my desire even to play @ play _ pso2 before it even started.,sadness
8276,Microsoft,Neutral,Still no luck in even download the full CLIENT from the app store. This is killing my desire to even play @play_pso2 before it even started,sadness
8276,Microsoft,Neutral,Still no luck coming in even download the goddamn CLIENT File from the Microsoft store. 25 This is nearly killing up my desire to even play @play_pso2 before it even remotely started,anger
8276,Microsoft,Neutral,Still no sense in even download the goddamn CLIENT from the Microsoft store. This admitted killing the desire to even play @play_pso2 before we even started,anger
8277,Microsoft,Neutral,"The latest Fabien HENON, le Journal! paper.li/FabienHenon/13… Thanks to @ElixirTip",neutral
8277,Microsoft,Neutral,"The latest Fabien HENON, le Journal! paper.li / FabienHenon / 13... Thanks to @ ElixirTip",joy
8277,Microsoft,Neutral,"The latest Fabien HENON, le Journal! paper.li / Fabien Henon / 13... Thanks @ ElixirTip",joy
8277,Microsoft,Neutral,"The latest Fabien HENON, le Journal! sur.li/FabienHenon/13… Letters to @ElixirTip",neutral
8277,Microsoft,Neutral,"The latest by Fabien Van HENON, le Journal! paper. 2017 li / FabienHenon / 13 … The Thanks Also to Daniel @ElixirTip",joy
8277,Microsoft,Neutral,"for latest Fabien HENON, le Journal! with.li/FabienHenon/13... When the @ElixirTip",neutral
8278,Microsoft,Neutral,Microsoft named a leader in Gartner’s Magic Quadrant for Enterprise Integration Platform as a Service: azure.microsoft.com/blog/microsoft…,neutral
8278,Microsoft,Neutral,Microsoft has named a market leader in Gartner's Magic Quadrant for Enterprise Integration Platform as a Service: azure.microsoft.com / blog / microsoft...,neutral
8278,Microsoft,Neutral,Microsoft named the leader in the Magic Crant for Enterprise Platform as a service: are.micross.com / blog / microsoft...,neutral
8278,Microsoft,Neutral,Microsoft named a leader to Gartner’s Leaders Quadrant for Enterprise Integration Platform as a review: azure.microsoft.com/blog/microsoft…,neutral
8278,Microsoft,Neutral,Microsoft named a leader in Gartner ’ s s National Magic Street Quadrant for Enterprise Mobile Integration Platform as a Service : an azure. via microsoft. com / a blog / microsoft …,neutral
8278,Microsoft,Neutral,Microsoft named technology leader in Gartner’s Magic Consulting Enterprise Enterprise Integration Services as a leader: azure.microsoft.com/blog/microsoft...,neutral
8279,Microsoft,Positive,Well this definitely cheered me up! .,joy
8279,Microsoft,Positive,"Well, that definitely cheered me up!.",joy
8279,Microsoft,Positive,"Well, it definitely cheered me up!.",joy
8279,Microsoft,Positive,Well this definitely cheered them up!.,joy
8279,Microsoft,Positive,Well just this definitely cheered me up!.,joy
8279,Microsoft,Positive,Well he definitely cheered me up!.,joy
8281,Microsoft,Negative,Microsoft 365 had a big outage today,sadness
8281,Microsoft,Negative,Microsoft 365 had a major outage today,sadness
8281,Microsoft,Negative,Microsoft 365 had a big glitch today,sadness
8281,Microsoft,Negative,Microsoft 365 had a big outage recently,sadness
8281,Microsoft,Negative,Microsoft 365 had seen a big outage today,sadness
8281,Microsoft,Negative,Microsoft 365 had a complete outage today,sadness
8282,Microsoft,Positive,New York City schools ban Zoom due to security concerns and shift to,neutral
8282,Microsoft,Positive,New York schools ban zoom due to safety concerns,fear
8282,Microsoft,Positive,New York schools ban Zoom over safety concerns,fear
8282,Microsoft,Positive,New York City schools ban Zoom due to security fear and shift to,fear
8282,Microsoft,Positive,New York Central City schools ban Zoom due to security level concerns and shift to,neutral
8282,Microsoft,Positive,New York high schools ban Zoom due over security concerns and shift to,neutral
8283,Microsoft,Negative,what tf is this,anger
8283,Microsoft,Negative,what is this a tf,anger
8283,Microsoft,Negative,what tf is this,anger
8283,Microsoft,Negative,what project is this,neutral
8283,Microsoft,Negative,what tf is is this,anger
8283,Microsoft,Negative,what tf does this,anger
8284,Microsoft,Positive,This is a great tool. I love the Samsung Electronics and Microsoft partnership! .  ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK,joy
8284,Microsoft,Positive,I love the partnership between Samsung Electronics and Microsoft!. ttps: / / lnkd.in / gx-f-Zm lnkd.in / gBcHDGK,joy
8284,Microsoft,Positive,This is a great tool. I like the Samsung-Microsoft partnership!. ttp: / / kinin / gx-f-Zm-kinin / gBcGK,joy
8284,Microsoft,Positive,This just a simple tool. I love you Samsung Electronics / Microsoft partnership!.  ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK,joy
8284,Microsoft,Positive,This one is still a great tool. I love the current Samsung Smart Electronics and Microsoft software partnership!. ttps : / / 12 lnkd. in / gx - f - 6 Zm of lnkd. in / 6 gBcHDGK,joy
8284,Microsoft,Positive,Studio is a great tool. Also applaud the Samsung Film World Digital partnership!. ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK,joy
8285,Microsoft,Negative,I wonder what this means for the navy... who still uses this dated ass shit,surprise
8285,Microsoft,Negative,I wonder what that means for the Navy... who still uses this outdated ass shit?,surprise
8285,Microsoft,Negative,I wonder what this means for the Navy... who still uses this outdated ass crap,surprise
8285,Microsoft,Negative,I wonder what it means for the navy... who still uses this dated ass shit,surprise
8285,Microsoft,Negative,Would I even wonder then what this means for the navy... who still uses this dated ass shit,surprise
8285,Microsoft,Negative,do wonder what this means for the navy... who still uses this dated ass<unk>,surprise
8286,Microsoft,Negative,"Apparently Microsoft is buying TikTok, sick",neutral
8286,Microsoft,Negative,Microsoft Buys Apparently Sick TikTok,neutral
8286,Microsoft,Negative,Microsoft Buys Sick Current,sadness
8286,Microsoft,Negative,"Apparently Microsoft is buying drugs, sick",disgust
8286,Microsoft,Negative,"in Apparently Microsoft is buying the TikTok, sick",surprise
8286,Microsoft,Negative,"Apparently Microsoft is buying our, sick",neutral
8287,Microsoft,Positive,And this why I love Microsoft,joy
8287,Microsoft,Positive,And that's why I love Microsoft,joy
8287,Microsoft,Positive,And for that I love Microsoft,joy
8287,Microsoft,Positive,And more why I love Microsoft,joy
8287,Microsoft,Positive,And this why I really love Microsoft,joy
8287,Microsoft,Positive,is this why I love Microsoft,joy
8288,Microsoft,Negative,"Microsoft has ended support for Windows 7. That means it will no longer provide updates or security patches for the 11-year-old operating system, and the hundreds of millions of PCs still using it are vulnerable to attack.",neutral
8288,Microsoft,Negative,"Microsoft has dropped support for Windows 7, meaning it will no longer provide updates or security patches to the 11-year-old operating system, and the hundreds of millions of PCs that still use it are vulnerable to attacks.",neutral
8288,Microsoft,Negative,"Microsoft has stopped supporting Windows 7, meaning it will no longer provide security updates or fixes for the 11-year-old operating system, and the hundreds of millions of users who still use it are vulnerable to attack.",neutral
8288,Microsoft,Negative,"Microsoft has ended support for Windows 7. That means it will no longer provide updates or security patches for it 14-year-old operating program, and the hundreds of millions of PCs still using it remains vulnerable to attack.",neutral
8288,Microsoft,Negative,"Microsoft has ended support for Windows 7. That means it will actually no longer provide updates or security patches required for the massive 11 - million year - old operating system, and the hundreds of the millions out of PCs which still users using it all are vulnerable to attack.",neutral
8288,Microsoft,Negative,"Microsoft has ended support for Windows 12. That means it will never longer issue updates or security patches in the 11-year-old operating environment, and the hundreds of millions of PCs still using it are vulnerable when attack.",neutral
8289,Microsoft,Neutral,Microsoft’s TikTok deal: bargain of the decade or a $50bn blunder? theguardian.com/technology/202…,surprise
8289,Microsoft,Neutral,Microsoft's TikTok deal: Bargain of the decade or a $50 billion mistake? theguardian.com / technology / 202...,neutral
8289,Microsoft,Neutral,Microsoft's deal with Tesla Tok: $50 billion deal of the decade or mistake? theguardian.com / technology / 202...,surprise
8289,Microsoft,Neutral,Microsoft’s blockbuster deal: purchase of the decade or a $50bn debacle? theguardian.com/technology/202…,neutral
8289,Microsoft,Neutral,Microsoft ’ s new TikTok deal : better bargain of in the decade or a $ 50bn blunder? theguardian. net com / corporate technology / 202 days …,surprise
8289,Microsoft,Neutral,latest TikTok deal: bargain of last moment or a big blunder? theguardian.com/technology/202...,neutral
8290,Microsoft,Negative,"FBI: Nation-state actors have breached two US municipalities. Nation-state hackers breached networks of two US municipalities last year, using the CVE-2019-0604 vulnerability in Microsoft SharePoint servers..",fear
8290,Microsoft,Negative,"FBI: National actors have raided two US municipalities. National hackers raided the networks of two US municipalities last year, exploiting the vulnerability CVE-2019-0604 in Microsoft SharePoint servers.",neutral
8290,Microsoft,Negative,"Last year, hackers from national states broke into the networks of two US municipalities, exploiting the CVE-2019-04 vulnerability in Microsoft SharePoint servers.",neutral
8290,Microsoft,Negative,"FBI: Nation-state actors have hacked two US entities. Nation-state hackers breached networks of two US municipalities last year, using the USA-2019-0604 extension in Microsoft SharePoint servers..",fear
8290,Microsoft,Negative,"FBI : Nation - state actors that have breached two US US municipalities. Nation - government state hackers breached Internet networks offshore of two US municipalities from last year, using directly the CVE - A 2019 - 0604 computer vulnerability in Microsoft SharePoint servers..",fear
8290,Microsoft,Negative,"2013: Nation-state malware have breached two US communities. State-state hackers breached networks of dual US municipalities last year, using their CVE-2019-0604 vulnerability in Microsoft SharePoint servers..",neutral
8291,Microsoft,Negative,Nice misinformation,disgust
8291,Microsoft,Negative,Nice misinformation,disgust
8291,Microsoft,Negative,Good disinformation,disgust
8291,Microsoft,Negative,Nice<unk>,neutral
8291,Microsoft,Negative,One Nice misinformation,neutral
8291,Microsoft,Negative,Nice Big,neutral
8292,Microsoft,Positive,Hehe I love my thumbnail for my upcoming Microsoft and Bethesda video.,joy
8292,Microsoft,Positive,"Hehe, I love my thumbnail for my upcoming Microsoft and Bethesda video.",joy
8292,Microsoft,Positive,Hehe I love my thumbnail for my upcoming Microsoft and Bethesda video.,joy
8292,Microsoft,Positive,Hehe I love great thumbnail for my upcoming Microsoft and Bethesda video.,joy
