id,topic,sentiment,tweet,emotion_label
11534,TomClancysRainbowSix,Positive,I love her new,joy
11535,TomClancysRainbowSix,Negative,Why is client side debris still a thing in @Rainbow6Game. Make it server sided or something so it’s equal on both sides. Come on man.,anger
11535,TomClancysRainbowSix,Negative,Why is there still waste on the client side in @ Rainbow6Game? Do it server side or something like that so it's the same on both sides.,neutral
11535,TomClancysRainbowSix,Negative,Why does @ Rainbow6Game still have a problem with the client side? Make it a server side or something so that it is equal on both sides.,neutral
11535,TomClancysRainbowSix,Negative,Why is client side is so a thing in @Rainbow6Game. is it server sided or something so it’s equal on both sides. Come on man.,surprise
11535,TomClancysRainbowSix,Negative,Why is that client y side debris still being a thing in both @Rainbow6Game. Make it look server sided or something so perfect it ’ s equal on both sides. Come on man.,anger
11535,TomClancysRainbowSix,Negative,said is client side debris still a thing in @Rainbow6Game. Make it server sided versus other so not equal on both sides. Sorry on man.,sadness
11536,TomClancysRainbowSix,Neutral,Normally i dont put time and effort into people like this but this shows me exactly the kind of people who participate in . @Rainbow6Game. Since when is it disallowed to play with IRL friends who are lower ranked than u are. smh pic.twitter.com/7aAhqXw9cZ,surprise
11536,TomClancysRainbowSix,Neutral,"I don't usually invest time and effort in people like that, but that shows me exactly the kind of people who participate in @ Rainbow6Game. Since when is it forbidden to play with IRL friends who are lower ranked than me. smh pic.twitter.com / 7aAhqXw9cZ",surprise
11536,TomClancysRainbowSix,Neutral,Normally i dont put time and effort into people like this but this shows me exactly the kind of people who participate in . RhandlerR. Since when is it disallowed to play with IRL friends who are lower ranked than u are. smh pic.twitter.com/7aAhqXw9cZ,neutral
11536,TomClancysRainbowSix,Neutral,The Normally i dont put time and effort into people like this but this shows me exactly the kind of people who participate in . RhandlerR. Since when is it disallowed to play with IRL friends who are lower ranked than u are. smh pic.twitter.com/7aAhqXw9cZ,neutral
11537,TomClancysRainbowSix,Neutral,LFT Ex Diamond 5x. Flex/Support . Rt appreciated . .,neutral
11537,TomClancysRainbowSix,Neutral,LFT Ex Diamond 5x. Flex / Support. Rt appreciated.,neutral
11537,TomClancysRainbowSix,Neutral,LFT Ex Diamond 5x. Flex / Support. Rt appreciated.,neutral
11537,TomClancysRainbowSix,Neutral,LFT Ex Diamond 5x. Flex/Support from Rt appreciated..,neutral
11537,TomClancysRainbowSix,Neutral,LFT Ex is Diamond 5x. Flex / Open Support. Rt being appreciated..,neutral
11537,TomClancysRainbowSix,Neutral,to Ex Diamond Bar. Flex/Support. Rt ex..,neutral
11539,TomClancysRainbowSix,Negative,To @Rainbow6Game why is there there minimal music sound on Xbox? Coke Bug? Glitch And I ’ ve tried everything to fix it,sadness
11540,TomClancysRainbowSix,Negative,RhandlerR RhandlerR RhandlerR RhandlerR I LOST MY OPERATORS ON RAINBOW!!! I BOUGHT THEM AND I CANT USE THEM IM TEMPTED TO UNINSTALL THE GAME! pic.twitter.com/5tKrAeY2tq,anger
11540,TomClancysRainbowSix,Negative,1 RhandlerR RhandlerR RhandlerR RhandlerR I LOST MY OPERATORS ON RAINBOW!!! I BOUGHT THEM AND I CANT USE THEM IM TEMPTED TO UNINSTALL THE GAME! pic.twitter.com/5tKrAeY2tq,anger
11541,TomClancysRainbowSix,Negative,Robert @Rainbow6Game I STOP THIS BS SMURFING! IT CANT TO BE IT THAT A GOLD OF 2 WHO HAS TO PLAY AGAINST YOU DIAMOND ME SMURF UP ACCOUNTS,anger
11543,TomClancysRainbowSix,Positive,Ok so it turns out u can now destroy yings candelas by shooting them. Mind u I only tried this once and I destroyed it whilst playing ying. Or has this always been in the game? @thecoreross @Rainbow6Game,anger
11543,TomClancysRainbowSix,Positive,"Ok, so it turns out u can now destroy Yings Candelas by shooting them, but I only tried that once and destroyed it while playing. Or was that always in the game? @ thecoreross @ Rainbow6Game",anger
11543,TomClancysRainbowSix,Positive,"Well, now I can destroy the candelabras by shooting at them.",anger
11543,TomClancysRainbowSix,Positive,Ok so it turns out I can now destroy yings candelas by shooting them. Mind u I only did.. once and I destroyed it whilst playing ying. Or has this not been in the game? @thecoreross @Rainbow6Game,anger
11543,TomClancysRainbowSix,Positive,Ok so it turns out u can now destroy yings at candelas either by first shooting them. Mind u I only tried this once and I have destroyed it again whilst also playing my ying. v Or has this thing always been in the game? x @thecoreross @Rainbow6Game,surprise
11543,TomClancysRainbowSix,Positive,Ok so it turns out u will now destroy yings head by shooting x. Mind u I only tried this time and I destroyed it whilst shooting ying. Or have nothing always been in the game? @thecoreross<unk>,anger
11544,TomClancysRainbowSix,Positive,"I’m honestly super hyped for this next @Rainbow6Game season, but I’m gonna miss old house",sadness
11544,TomClancysRainbowSix,Positive,I'm honestly super puffed up for this next @ Rainbow6Game season but I'll miss the old house,surprise
11544,TomClancysRainbowSix,Positive,"I'm honestly super hyped for this next @ Rainbow6Game season, but I'm gonna miss old house",sadness
11544,TomClancysRainbowSix,Positive,"I’m honestly super hyped for this next @Rainbow6Game season, yet I’m so miss old house",sadness
11544,TomClancysRainbowSix,Positive,"If I I ’ ′ m honestly super hyped going for this next @Rainbow6Game season, but I ’ m gonna miss old country house",sadness
11544,TomClancysRainbowSix,Positive,"so totally super hyped for this next @Rainbow6Game season, but super gonna miss old house",sadness
11546,TomClancysRainbowSix,Positive,Proud this man is a part of us,joy
11546,TomClancysRainbowSix,Positive,Proud this man is a part of us,joy
11546,TomClancysRainbowSix,Positive,Proud this man is part of us,joy
11546,TomClancysRainbowSix,Positive,Proud this man is a part of America,joy
11546,TomClancysRainbowSix,Positive,Proud this man he is a part of us,joy
11546,TomClancysRainbowSix,Positive,like this man is a part of us,neutral
11548,TomClancysRainbowSix,Negative,She friggin stared straight at me! What is this bug!? . 🤣,anger
11548,TomClancysRainbowSix,Negative,She stared directly at me! What kind of bug is that!?.,surprise
11548,TomClancysRainbowSix,Negative,She starved me! What a fraud!?.,anger
